movieId,lead_cast,director
1580,"['Tommy Lee Jones', 'Will Smith', 'Linda Fiorentino', ""Vincent D'Onofrio"", 'Rip Torn']",['Barry Sonnenfeld']
1581,"['Jack Lemmon', 'Walter Matthau', 'Dyan Cannon', 'Brent Spiner', 'Gloria DeHaven']",['Martha Coolidge']
1582,"['Jonathan Taylor Thomas', 'Scott Bairstow', 'Devon Sawa', 'Frances Fisher', 'Jamey Sheridan']",['William Dear']
1583,"['Martin Short', 'Kathleen Turner', 'Mara Wilson', 'Robert Pastorelli', 'Deborah Odell']",['Michael Ritchie']
1584,"['Jodie Foster', 'Matthew McConaughey', 'James Woods', 'John Hurt', 'Tom Skerritt']",['Robert Zemeckis']
1585,"['Miranda Otto', 'Rebecca Frith', 'George Shevtsov', 'John Alansu', 'Jessica Napier']",['Shirley Barrett']
1586,"['Demi Moore', 'Viggo Mortensen', 'Morris Chestnut', 'Josh Hopkins', 'David Vadim']",['Ridley Scott']
1587,"['Arnold Schwarzenegger', 'James Earl Jones', 'Max von Sydow', 'Sandahl Bergman', 'Cassandra Gava']",['John Milius']
1588,"['Brendan Fraser', 'Leslie Mann', 'Thomas Haden Church', 'John Cleese', 'Richard Roundtree']",['Sam Weisman']
1589,"['Sylvester Stallone', 'Harvey Keitel', 'Ray Liotta', 'Robert De Niro', 'Peter Berg']",['James Mangold']
1590,"['Laurence Fishburne', 'Sam Neill', 'Kathleen Quinlan', 'Joely Richardson', 'Richard T. Jones']",['Paul W. S. Anderson']
1591,"['Michael Jai White', 'Martin Sheen', 'John Leguizamo', 'Theresa Randle', 'Nicol Williamson']",['Mark A.Z. Dippé']
1592,"['Kevin Zegers', 'Wendy Makkena', 'Michael Jeter', 'Bill Cobbs', 'Eric Christmas']",['Charles Martin Smith']
1593,"['Jennifer Aniston', 'Jay Mohr', 'Kevin Bacon', 'Olympia Dukakis', 'Illeana Douglas']",['Glenn Gordon Caron']
1594,"['Aaron Eckhart', 'Stacy Edwards', 'Matt Malloy', 'Michael Martin', 'Mark Rector']",['Neil LaBute']
1596,"['Katrin Cartlidge', 'Lynda Steadman', 'Mark Benton', 'Kate Byers', 'Andy Serkis']",['Mike Leigh']
1597,"['Mel Gibson', 'Julia Roberts', 'Patrick Stewart', 'Cylk Cozart', 'Steve Kahan']",['Richard Donner']
1598,"['Michael Keaton', 'Andy García', 'Brian Cox', 'Marcia Gay Harden', 'Erik King']",['Barbet Schroeder']
1599,"[""Shaquille O'Neal"", 'Annabeth Gish', 'Richard Roundtree', 'Judd Nelson', 'Irma P. Hall']",['Kenneth Johnson']
1600,"['Sean Penn', 'Robin Wright', 'John Travolta', 'James Gandolfini', 'Harry Dean Stanton']",['Nick Cassavetes']
1601,"['Laurence Fishburne', 'Tim Roth', 'Vanessa Williams', 'Andy García', 'Cicely Tyson']",['Bill Duke']
1602,"['Christopher McDonald', 'Janine Turner', 'Cameron Finley', 'Erik von Detten', 'Adam Zolotin']",['Andy Cadiff']
1603,"['Mira Sorvino', 'Jeremy Northam', 'Alexander Goodwin', 'Josh Brolin', 'Alix Koromzay']",['Guillermo del Toro']
1604,"['Chris Tucker', 'Charlie Sheen', 'Heather Locklear', 'Paul Sorvino', 'Elise Neal']",['Brett Ratner']
1605,"['Alicia Silverstone', 'Benicio del Toro', 'Christopher Walken', 'Jack Thompson', 'Harry Connick Jr.']",['Marco Brambilla']
1606,"['Kevin Sorbo', 'Tia Carrere', 'Karina Lombard', 'Thomas Ian Griffith', 'Litefoot']",['John Nicolella']
1608,"['Harrison Ford', 'Gary Oldman', 'Glenn Close', 'Wendy Crewson', 'Liesel Matthews']",['Wolfgang Petersen']
1609,"['Samuel L. Jackson', 'John Heard', 'Kelly Rowan', 'Clifton Collins Jr.', 'Tony Plana']",['Kevin Reynolds']
1610,"['Sean Connery', 'Alec Baldwin', 'Scott Glenn', 'Sam Neill', 'James Earl Jones']",['John McTiernan']
1611,"['River Phoenix', 'Keanu Reeves', 'James Russo', 'William Richert', 'Rodney Harvey']",['Gus Van Sant']
1612,"['Nick Scotti', 'Anthony Barrile', 'Anthony DeSando', 'Molly Price', 'Craig Chester']",['Tony Vitale']
1613,"['Douglas Spain', 'Efrain Figueroa', 'Kandeyce Jorden', 'Martha Velez', 'Lysa Flores']",['Miguel Arteta']
1614,"['Kevin Kline', 'Joan Cusack', 'Tom Selleck', 'Matt Dillon', 'Debbie Reynolds']",['Frank Oz']
1615,"['Anthony Hopkins', 'Alec Baldwin', 'Elle Macpherson', 'Harold Perrineau', 'L.Q. Jones']",['Lee Tamahori']
1616,"['George Clooney', 'Nicole Kidman', 'Marcel Iureș', 'Aleksandr Baluev', 'Rene Medvešek']",['Mimi Leder']
1617,"['Russell Crowe', 'Guy Pearce', 'Kevin Spacey', 'Kim Basinger', 'Danny DeVito']",['Curtis Hanson']
1619,"['Brad Pitt', 'Jamyang Jamtsho Wangchuk', 'David Thewlis', 'BD Wong', 'Mako']",['Jean-Jacques Annaud']
1620,"['Morgan Freeman', 'Ashley Judd', 'Cary Elwes', 'Alex McArthur', 'Tony Goldwyn']",['Gary Fleder']
1621,"['Vanessa Williams', 'Vivica A. Fox', 'Nia Long', 'Michael Beach', 'Mekhi Phifer']","['George Tillman, Jr.']"
1623,"['Angus Scrimm', 'Andrew Divoff', 'Tammy Lauren', 'Robert Englund', 'Ari Barak']",['Robert Kurtzman']
1624,"['Michelle Pfeiffer', 'Jessica Lange', 'Jason Robards', 'Jennifer Jason Leigh', 'Colin Firth']",['Jocelyn Moorhouse']
1625,"['Michael Douglas', 'Sean Penn', 'Deborah Kara Unger', 'James Rebhorn', 'Spike Jonze']",['David Fincher']
1626,"['Steven Seagal', 'Marg Helgenberger', 'Stephen Lang', 'Brad Hunt', 'Kris Kristofferson']",['Félix Enríquez Alcalá']
1627,"['Sean Penn', 'Nick Nolte', 'Jennifer Lopez', 'Joaquin Phoenix', 'Claire Danes']",['Oliver Stone']
1629,"['Janeane Garofalo', ""David O'Hara"", 'Milo O’Shea', 'Jay O. Sanders', 'Rosaleen Linehan']",['Mark Joffe']
1631,"['Aidan Quinn', 'Donald Sutherland', 'Ben Kingsley', 'Claudia Ferri', 'Céline Bonnier']",['Christian Duguay']
1633,"['Peter Fonda', 'Patricia Richardson', 'Christine Dunford', 'Tom Wood', 'Jessica Biel']",['Victor Nunez']
1635,"['Kevin Kline', 'Joan Allen', 'Sigourney Weaver', 'Jamey Sheridan', 'Christina Ricci']",['Ang Lee']
1639,"['Ben Affleck', 'Joey Lauren Adams', 'Jason Lee', 'Dwight Ewell', 'Jason Mewes']",['Kevin Smith']
1641,"['Robert Carlyle', 'Mark Addy', 'Wim Snape', 'Steve Huison', 'Tom Wilkinson']",['Peter Cattaneo']
1642,"['Jason Flemyng', 'Antony Sher', 'Dorothy Tutin', 'Anthony Higgins', 'Bill Nighy']",['Nancy Meckler']
1643,"['Judi Dench', 'Billy Connolly', 'Geoffrey Palmer', 'Antony Sher', 'Gerard Butler']",['John Madden']
1644,"['Jennifer Love Hewitt', 'Sarah Michelle Gellar', 'Ryan Phillippe', 'Freddie Prinze Jr.', 'Bridgette Wilson-Sampras']",['Jim Gillespie']
1645,"['Keanu Reeves', 'Al Pacino', 'Charlize Theron', 'Jeffrey Jones', 'Judith Ivey']",['Taylor Hackford']
1646,"['Harland Williams', 'Jessica Lundy', 'William Sadler', 'Jeffrey DeMunn', 'James Pickens Jr.']",['Stuart Gillard']
1647,"['David Duchovny', 'Timothy Hutton', 'Angelina Jolie', 'Michael Massee', 'Stacey Travis']",['Andy Wilson']
1648,"['Parker Posey', 'Josh Hamilton', 'Tori Spelling', 'Freddie Prinze Jr.', 'Geneviève Bujold']",['Mark Waters']
1649,"['Dave Hoover', 'George Mendonça', 'Raymond A. Mendez', 'Rodney Brooks']",['Errol Morris']
1650,"['Jennifer Jason Leigh', 'Albert Finney', 'Maggie Smith', 'Ben Chaplin', 'Judith Ivey']",['Agnieszka Holland']
1652,"['Neil Young', 'Frank Sampedro', 'Billy Talbot', 'Ralph Molina']",['Jim Jarmusch']
1653,"['Uma Thurman', 'Ethan Hawke', 'Jude Law', 'Alan Arkin', 'Loren Dean']",['Andrew Niccol']
1654,"['Florence Hoath', 'Elizabeth Earl', 'Paul McGann', ""Peter O'Toole"", 'Harvey Keitel']",['Charles Sturridge']
1655,"['Ben Affleck', ""Peter O'Toole"", 'Rose McGowan', 'Joanna Going', 'Liev Schreiber']",['Joe Chappelle']
1656,"['Rachel Weisz', 'Vincent Perez', 'Ian McKellen', 'Kathy Bates', 'Joss Ackland']",['Beeban Kidron']
1658,"['Ewan McGregor', 'Cameron Diaz', 'Holly Hunter', 'Delroy Lindo', 'Dan Hedaya']",['Danny Boyle']
1659,"['Brendan Sexton III', 'Antoine McLean', 'Mtume Gant', 'Carlo Alban', 'David Roland Frank']",['Morgan J. Freeman']
1660,"['Jurnee Smollett', 'Meagan Good', 'Samuel L. Jackson', 'Lynn Whitfield', 'Debbi Morgan']",['Kasi Lemmons']
1661,"['Dennis Quaid', 'Danny Glover', 'R. Lee Ermey', 'Jared Leto', 'Walton Goggins']",['Jeb Stuart']
1662,"['Jim Belushi', 'Tupac Shakur', 'Lela Rochon', 'Dennis Quaid', 'James Earl Jones']",['Jim Kouf']
1663,"['Bill Murray', 'Harold Ramis', 'Warren Oates', 'P.J. Soles', 'Sean Young']",['Ivan Reitman']
1665,"['Rowan Atkinson', 'Peter MacNicol', 'Pamela Reed', 'Tricia Vessey', 'Andrew Lawrence']",['Mel Smith']
1667,"['John Travolta', 'Dustin Hoffman', 'Mia Kirshner', 'Alan Alda', 'Robert Prosky']",['Costa-Gavras']
1670,"['Stephen Dillane', 'Woody Harrelson', 'Marisa Tomei', 'Goran Visnjic', 'Emira Nušević']",['Michael Winterbottom']
1671,"['Tim Roth', 'Michael Rooker', 'Renée Zellweger', 'Chris Penn', 'Rosanna Arquette']","['Josh Pate', 'Jonas Pate']"
1672,"['Matt Damon', 'Claire Danes', 'Danny DeVito', 'Jon Voight', 'Mary Kay Place']",['Francis Ford Coppola']
1673,"['Mark Wahlberg', 'Julianne Moore', 'Burt Reynolds', 'Don Cheadle', 'John C. Reilly']",['Paul Thomas Anderson']
1674,"['Harrison Ford', 'Kelly McGillis', 'Josef Sommer', 'Lukas Haas', 'Jan Rubeš']",['Peter Weir']
1675,"['Jason Patric', 'Irène Jacob', 'Ian Richardson', 'Rod Steiger', 'Thomas Lockyer']",['John Badham']
1676,"['Casper Van Dien', 'Dina Meyer', 'Denise Richards', 'Jake Busey', 'Neil Patrick Harris']",['Paul Verhoeven']
1677,"['James Spader', 'Kyra Sedgwick', 'Helen Mirren', 'Albert Brooks', 'Anne Bancroft']",['Sidney Lumet']
1678,"['Ming-Na Wen', 'Lauren Tom', 'Tamlyn Tomita', 'Rosalind Chao', 'Kiều Chinh']",['Wayne Wang']
1679,"['Carrot Top', 'Courtney Thorne-Smith', 'Larry Miller', 'Raquel Welch', 'Mystro Clark']",['Alex Zamm']
1680,"['Gwyneth Paltrow', 'John Hannah', 'John Lynch', 'Jeanne Tripplehorn', 'Zara Turner']",['Peter Howitt']
1681,"['Robin Shou', 'Talisa Soto', 'James Remar', 'Sandra Hess', ""Lynn 'Red' Williams""]",['John R. Leonetti']
1682,"['Jim Carrey', 'Laura Linney', 'Noah Emmerich', 'Natascha McElhone', 'Ed Harris']",['Peter Weir']
1683,"['Helena Bonham Carter', 'Linus Roache', 'Alison Elliott', 'Elizabeth McGovern', 'Charlotte Rampling']",['Iain Softley']
1684,"['Vanessa Redgrave', 'Natascha McElhone', 'Michael Kitchen', 'Alan Cox', 'Sarah Badel']",['Marleen Gorris']
1685,"['Claire Danes', 'Jude Law', 'Jeanne Moreau', 'James Van Der Beek', 'Kris Park']",['Billy Hopkins']
1686,"['Richard Gere', 'Bai Ling', 'Bradley Whitford', 'Byron Mann', 'Peter Donat']",['Jon Avnet']
1687,"['Bruce Willis', 'Richard Gere', 'Sidney Poitier', 'Diane Venora', 'J.K. Simmons']",['Michael Caton-Jones']
1688,"['Meg Ryan', 'John Cusack', 'Christopher Lloyd', 'Angela Lansbury', 'Hank Azaria']","['Gary Goldman', 'Don Bluth']"
1689,"['Bill Murray', 'Peter Gallagher', 'Joanne Whalley', 'Alfred Molina', 'Richard Wilson']",['Jon Amiel']
1690,"['Sigourney Weaver', 'Winona Ryder', 'Dominique Pinon', 'Ron Perlman', 'Gary Dourdan']",['Jean-Pierre Jeunet']
1693,"['Morgan Freeman', 'Nigel Hawthorne', 'Anthony Hopkins', 'Djimon Hounsou', 'Matthew McConaughey']",['Steven Spielberg']
1694,"['Robert Duvall', 'Farrah Fawcett', 'Miranda Richardson', 'John Beasley', 'Walton Goggins']",['Robert Duvall']
1695,"['Michel Serrault', 'Valentina Cervi', 'Miki Manojlović', 'Luca Zingaretti', 'Emmanuelle Devos']",['Agnès Merlet']
1696,"['Lothaire Bluteau', 'Clive Owen', 'Brian Webber', 'Ian McKellen', 'Mick Jagger']",['Sean Mathias']
1699,"['Eamonn Owens', 'Alan Boyle', 'Fiona Shaw', 'Stephen Rea', 'Ian Hart']",['Neil Jordan']
1701,"['Woody Allen', 'Judy Davis', 'Stephanie Roth Haberle', 'Julia Louis-Dreyfus', 'Lynn Cohen']",['Woody Allen']
1702,"['Robin Williams', 'Marcia Gay Harden', 'Christopher McDonald', 'Raymond J. Barry', 'Clancy Brown']",['Les Mayfield']
1703,"['Tim Allen', 'Kirstie Alley', 'Wayne Knight', 'Larry Miller', 'Jay O. Sanders']",['Bryan Spicer']
1704,"['Matt Damon', 'Robin Williams', 'Ben Affleck', 'Stellan Skarsgård', 'Minnie Driver']",['Gus Van Sant']
1707,"['Alex D. Linz', 'Olek Krupa', 'Rya Kihlstedt', 'Lenny Von Dohlen', 'David Thornton']",['Raja Gosnell']
1711,"['John Cusack', 'Kevin Spacey', 'Jude Law', 'Alison Eastwood', 'Jack Thompson']",['Clint Eastwood']
1713,"['Nathan Lane', 'Lee Evans', 'Vicki Lewis', 'Maury Chaykin', 'Eric Christmas']",['Gore Verbinski']
1717,"['Neve Campbell', 'Courteney Cox', 'David Arquette', ""Jerry O'Connell"", 'Timothy Olyphant']",['Wes Craven']
1718,"['Michele Greene', 'Bruce Dinsmore', 'Steve Railsback', 'Kathleen Kinmont', 'Vlasta Vrana']",['Rodney Gibbons']
1719,"['Ian Holm', 'Sarah Polley', 'Tom McCamus', 'Gabrielle Rose', 'Alberta Watson']",['Atom Egoyan']
1721,"['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates', 'Frances Fisher']",['James Cameron']
1722,"['Pierce Brosnan', 'Michelle Yeoh', 'Jonathan Pryce', 'Teri Hatcher', 'Judi Dench']",['Roger Spottiswoode']
1726,"['Kevin Costner', 'Will Patton', 'Larenz Tate', 'Olivia Williams', 'James Russo']",['Kevin Costner']
1727,"['Robert Redford', 'Kristin Scott Thomas', 'Sam Neill', 'Scarlett Johansson', 'Dianne Wiest']",['Robert Redford']
1729,"['Pam Grier', 'Samuel L. Jackson', 'Robert De Niro', 'Bridget Fonda', 'Michael Keaton']",['Quentin Tarantino']
1730,"['Tenzin Thuthob Tsarong', 'Tencho Gyalpo', 'Tsewang Migyur Khangsar', 'Gyurme Tethong', 'Robert Lin']",['Martin Scorsese']
1731,"['Leslie Nielsen', 'Kelly Lynch', 'Matt Keeslar', 'Nick Chinlund', 'Stephen Tobolowsky']",['Stanley Tong']
1732,"['Jeff Bridges', 'John Goodman', 'Steve Buscemi', 'Julianne Moore', 'David Huddleston']",['Joel Coen']
1733,"['Nick Nolte', 'Julie Christie', 'Lara Flynn Boyle', 'Jonny Lee Miller', 'Jay Underwood']",['Alan Rudolph']
1734,"['Georges Du Fresne', 'Michèle Laroque', 'Jean-Philippe Écoffey', 'Hélène Vincent', 'Cristine Barget']",['Alain Berliner']
1735,"['Ethan Hawke', 'Gwyneth Paltrow', 'Hank Azaria', 'Chris Cooper', 'Anne Bancroft']",['Alfonso Cuarón']
1739,"['Victor Wong', 'Mathew Botuchis', 'Hulk Hogan', 'Loni Anderson', 'Jim Varney']",['Sean McNamara']
1746,"['Marlon Wayans', 'David Spade', 'Matthew Lillard', 'Rip Torn', 'Tamara Taylor']",['Penelope Spheeris']
1747,"['Dustin Hoffman', 'Robert De Niro', 'Anne Heche', 'Woody Harrelson', 'Denis Leary']",['Barry Levinson']
1748,"['Rufus Sewell', 'William Hurt', 'Kiefer Sutherland', 'Jennifer Connelly', ""Richard O'Brien""]",['Alex Proyas']
1752,"['Morgan Freeman', 'Christian Slater', 'Minnie Driver', 'Randy Quaid', 'Ed Asner']",['Mikael Salomon']
1753,"['Dave Chappelle', 'Jim Breuer', 'Harland Williams', 'Guillermo Díaz', 'Rachel True']",['Tamra Davis']
1754,"['Denzel Washington', 'John Goodman', 'Donald Sutherland', 'Embeth Davidtz', 'James Gandolfini']",['Gregory Hoblit']
1755,"['Dan Futterman', 'Stuart Townsend', 'Kate Beckinsale', 'Rowena Cooper', 'Scott Charles']",['Stefan Schwartz']
1757,"['Leon Lai', 'Charlie Yeung', 'Takeshi Kaneshiro', 'Karen Mok', 'Michelle Reis']",['Wong Kar-wai']
1759,"['Alan Arkin', 'Pedro Cardoso', 'Fernanda Torres', 'Cláudia Abreu', 'Luiz Fernando Guimarães']",['Bruno Barreto']
1760,"['Victoria Beckham', 'Melanie B', 'Emma Bunton', 'Melanie Chisholm', 'Geri Halliwell']",['Bob Spiers']
1762,"['Famke Janssen', 'Treat Williams', 'Anthony Heald', ""Kevin J. O'Connor"", 'Una Damon']",['Stephen Sommers']
1767,"['Jude Law', 'Jennifer Tilly', 'Gretchen Mol', 'Martha Plimpton', 'Brenda Blethyn']",['Charlie Peters']
1769,"['Chow Yun-fat', 'Mira Sorvino', 'Michael Rooker', 'Kenneth Tsang', 'Jürgen Prochnow']",['Antoine Fuqua']
1770,"['Asia Argento', 'Jared Harris', 'Rupert Everett', 'Jonathan Rhys Meyers', 'Julie T. Wallace']",['Michael Radford']
1771,"['Miguel Ferrer', 'Julie Entwisle', 'Dan Monahan', 'Michael H. Moss', 'John Bennes']",['Mark Pavia']
1772,"['Dan Aykroyd', 'John Goodman', 'Joe Morton', 'Frank Oz', 'J. Evan Bonifant']",['John Landis']
1777,"['Adam Sandler', 'Drew Barrymore', 'Christine Taylor', 'Allen Covert', 'Matthew Glave']",['Frank Coraci']
1779,"['Dustin Hoffman', 'Sharon Stone', 'Samuel L. Jackson', 'Peter Coyote', 'Liev Schreiber']",['Barry Levinson']
1783,"['Woody Harrelson', 'Gina Gershon', 'Elisabeth Shue', 'Rolf Hoppe', 'Michael Rapaport']",['Volker Schlöndorff']
1784,"['Jack Nicholson', 'Helen Hunt', 'Greg Kinnear', 'Cuba Gooding Jr.', 'Shirley Knight']",['James L. Brooks']
1785,"['Christopher Walken', 'David Caruso', 'Laurence Fishburne', 'Victor Argo', 'Wesley Snipes']",['Abel Ferrara']
1791,"['Paul Newman', 'Susan Sarandon', 'Gene Hackman', 'Reese Witherspoon', 'Stockard Channing']",['Robert Benton']
1792,"['Tommy Lee Jones', 'Wesley Snipes', 'Robert Downey Jr.', 'Joe Pantoliano', 'Daniel Roebuck']",['Stuart Baird']
1793,"['Johnathon Schaech', 'Rod Taylor', 'Susie Porter', 'Richard Moir', 'Barry Humphries']",['Stephan Elliott']
1794,"['John Hurt', 'Jason Priestley', 'Fiona Loewi', 'Sheila Hancock', 'Harvey Atkin']",['Richard Kwietniowski']
1797,"['Liam Neeson', 'Ed Viesturs', 'David Breashears', 'Tracy Pfau', 'Lhakpa Dorji']","['Greg MacGillivray', 'Stephen Judson', 'David Breashears']"
1798,"['Jessica Lange', 'Gwyneth Paltrow', 'Johnathon Schaech', 'Nina Foch', 'Debi Mazar']",['Jonathan Darby']
1799,"['Christopher Walken', 'Henry Thomas', 'Sean Patrick Flanery', 'Jay Mohr', 'Jeremy Sisto']","[""Peter O'Fallon""]"
1801,"['Leonardo DiCaprio', 'Jeremy Irons', 'Gérard Depardieu', 'Gabriel Byrne', 'John Malkovich']",['Randall Wallace']
1804,"['Matthew McConaughey', 'Skeet Ulrich', 'Ethan Hawke', ""Vincent D'Onofrio"", 'Dwight Yoakam']",['Richard Linklater']
1805,"['Kevin Bacon', 'Matt Dillon', 'Neve Campbell', 'Denise Richards', 'Theresa Russell']",['John McNaughton']
1806,"['Gena Rowlands', 'Tony Shalhoub', 'Cheech Marin', 'Bruce Davison', 'Trini Alvarado']",['John Roberts']
1807,"['Vince Vaughn', 'Monica Potter', 'Joey Lauren Adams', 'Devon Sawa', 'Siobhan Fallon Hogan']",['John N. Smith']
1809,"['Takeshi Kitano', 'Kayoko Kishimoto', 'Ren Osugi', 'Susumu Terajima', 'Tetsu Watanabe']",['Takeshi Kitano']
1810,"['John Travolta', 'Emma Thompson', 'Billy Bob Thornton', 'Kathy Bates', 'Adrian Lester']",['Mike Nichols']
1812,"['Denis Leary', 'Joseph Cross', ""Rosie O'Donnell"", 'Dana Delany', 'Timothy Reifsnyder']",['M. Night Shyamalan']
1816,"['Robert Downey Jr.', 'Natasha Gregson Wagner', 'Heather Graham', 'Angel David', 'Frederique van der Wal']",['James Toback']
1821,"['Jennifer Aniston', 'Paul Rudd', 'Alan Alda', 'Nigel Hawthorne', 'John Pankow']",['Nicholas Hytner']
1824,"['Kelly Lynch', 'Billy Bob Thornton', 'Hank Azaria', 'Jon Bon Jovi', 'Ryan Phillippe']",['Stephen Gyllenhaal']
1825,"['LisaRaye McCoy', 'Bernie Mac', 'Jamie Foxx', 'Ice Cube', 'Terrence Howard']",['Ice Cube']
1826,"['Kyla Pratt', 'Trevor Morgan', 'George Hearn', 'Shirley Douglas', 'Alan Fawcett']",['Steve Gomer']
1827,"['Jim Czarnecki', 'Elaine Bly', 'Michael Moore', 'Brian Danitz', 'Richard Jewell']",['Michael Moore']
1829,"['Jeremy Irons', 'Gong Li', 'Maggie Cheung', 'Michael Hui', 'Rubén Blades']",['Wayne Wang']
1831,"['Jack Johnson', 'Gary Oldman', 'William Hurt', 'Mimi Rogers', 'Lacey Chabert']",['Stephen Hopkins']
1833,"['Bruce Willis', 'Alec Baldwin', 'Miko Hughes', 'Chi McBride', 'Kim Dickens']",['Harold Becker']
1834,"['Steve Martin', 'Campbell Scott', 'Ben Gazzara', 'Rebecca Pidgeon', 'Ricky Jay']",['David Mamet']
1835,"['Nicolas Cage', 'Meg Ryan', 'Andre Braugher', 'Dennis Franz', 'Colm Feore']",['Brad Silberling']
1836,"['Chloë Sevigny', 'Kate Beckinsale', 'Chris Eigeman', 'Mackenzie Astin', 'Matt Keeslar']",['Whit Stillman']
1837,"['Jack Lemmon', 'Walter Matthau', 'Richard Riehle', 'Jonathan Silverman', 'Lisa Waltz']",['Howard Deutch']
1839,"['Billy Crystal', 'Kathleen Quinlan', 'Joanna Pacula', 'Jere Burns', 'Harold Gould']",['Michael Lehmann']
1840,"['Denzel Washington', 'Ray Allen', 'Rosario Dawson', 'Milla Jovovich', 'Hill Harper']",['Spike Lee']
1841,"['Kenneth Branagh', 'Embeth Davidtz', 'Robert Downey Jr.', 'Daryl Hannah', 'Tom Berenger']",['Robert Altman']
1844,"['Javier Bardem', 'Francesca Neri', 'Liberto Rabal', 'Ángela Molina', 'José Sancho']",['Pedro Almodóvar']
1845,"['Bill Pullman', 'Ben Stiller', ""Ryan O'Neal"", 'Kim Dickens', 'Angela Featherstone']",['Jake Kasdan']
1848,"['John Goodman', 'Jim Broadbent', 'Mark Williams', 'Celia Imrie', 'Tom Felton']",['Peter Hewitt']
1855,"['Richard Dreyfuss', 'Jenna Elfman', 'Zakes Mokae', 'Siobhan Fallon Hogan', 'Natasha Lyonne']",['Todd Holland']
1856,"['Nick Broomfield', 'Dylan Carlson', 'Kurt Cobain', 'El Duce', 'Larry Flynt']",['Nick Broomfield']
1857,"['Daryl Hannah', 'Catherine Keener', 'Bridgette Wilson-Sampras', 'Kathleen Turner', 'Elizabeth Berkley']",['Tom DiCillo']
1858,"['Jackie Chan', 'Richard Norton', 'Miki Lee', 'Gabrielle Fitzpatrick', 'Karen McLymont']",['Sammo Hung']
1859,"['Homayoun Ershadi', 'Abdolrahman Bagheri', 'Afshin Khorshid Bakhtiari', 'Safar Ali Moradi', 'Mir Hossein Noori']",['Abbas Kiarostami']
1860,"['Jan Decleir', 'Fedja van Huêt', 'Betty Schuurman', 'Tamar van den Dop', 'Victor Löw']",['Mike van Diem']
1862,"['Michael Madsen', 'Natasha Henstridge', 'Marg Helgenberger', 'Mykelti Williamson', 'George Dzundza']",['Peter Medak']
1863,"['Scott Bakula', 'Jensen Daggett', 'Corbin Bernsen', 'Bob Uecker', 'Dennis Haysbert']",['John Warren']
1866,"['Mark Wahlberg', 'Lou Diamond Phillips', 'Christina Applegate', 'China Chow', 'Avery Brooks']",['Kirk Wong']
1867,"['Casper Van Dien', 'Jane March', 'Steven Waddington', 'Winston Ntshona', 'Rapulana Seiphemo']",['Carl Schenkel']
1870,"['Breckin Meyer', 'Peter Facinelli', 'Eddie Mills', 'Ethan Embry', 'Ashley Johnson']",['Tim McCanlies']
1873,"['Liam Neeson', 'Geoffrey Rush', 'Uma Thurman', 'Claire Danes', 'Hans Matheson']",['Bille August']
1875,"['Toni Collette', 'Parker Posey', 'Lisa Kudrow', 'Alanna Ubach', 'Helen FitzGerald']",['Jill Sprecher']
1876,"['Robert Duvall', 'Téa Leoni', 'Elijah Wood', 'Vanessa Redgrave', 'Morgan Freeman']",['Mimi Leder']
1881,"['Jessalyn Gilsig', 'Andrea Corr', 'Cary Elwes', 'Bryan White', 'Gary Oldman']",['Frederik Du Chau']
